subnet,f,fmin,fmax,min_v,max_v,avg_v,ngen_Qll,ngen_Qul,ngen,minQloss,maxQloss,n_negQloss,n_s_bound,max_ang_diff,min_ang_diff,nbranch,total_loss,cost,time_s,status,network
2,6.0,6.0,6.0,1.0457147938656328,1.06,1.0524878228014802,1,0,3,-0.005929603928259772,0.00015327747889811762,6,0,0.2523436404323934,-0.037730903475800256,7,0.21495646022727766,18335.25971562724,0.417798629,LOCALLY_INFEASIBLE,6
1,60.0,60.0,60.0,0.9902266373585328,1.06,1.0299704058776822,0,0,2,0.0003118897168211728,0.16349174471937078,0,0,3.4525667168358214,-9.203739231894243,13,0.18557086358035935,18335.25971562724,0.417798629,LOCALLY_INFEASIBLE,6
2,7.0,7.0,7.0,1.0456277449086182,1.06,1.05241433857582,1,0,3,-0.006915677499901659,0.00017884983077233636,6,0,0.2944125269004226,-0.044293672374840706,7,0.23834376859057269,18301.534958633638,0.370867286,LOCALLY_INFEASIBLE,7
1,60.0,60.0,60.0,0.9903289961882742,1.06,1.0294561496921169,0,0,2,0.00031078889280863886,0.16349524362769724,0,0,3.4479073350860827,-9.203818235560458,13,0.18455925798879785,18301.534958633638,0.370867286,LOCALLY_INFEASIBLE,7
2,8.0,8.0,8.0,1.0455318082387457,1.06,1.05233130401935,1,0,3,-0.007900146154670117,0.00020443281252552348,6,0,0.33649267205993166,-0.05094803649425799,7,0.19589571998171407,18262.288946289576,0.171199183,LOCALLY_INFEASIBLE,8
1,60.0,60.0,60.0,0.990371757809596,1.06,1.0302297608273097,0,0,2,0.00031027358977530825,0.16349487156893955,0,0,3.441989214012244,-9.203809910202809,13,0.18665292860498953,18262.288946289576,0.171199183,LOCALLY_INFEASIBLE,8
2,9.0,9.0,9.0,1.0454360623269243,1.06,1.0522497392574155,1,0,3,-0.008883187520542098,0.0002300237241564928,6,0,0.3786844292032496,-0.05768748536288401,7,0.24861993542778266,18226.869881008082,0.277076087,LOCALLY_INFEASIBLE,9
1,60.0,60.0,60.0,0.990386631035975,1.06,1.0314829535785157,0,0,2,0.00031004555192625655,0.1634930692672195,0,0,3.4361319723544272,-9.20376915564209,13,0.1773434599375815,18226.869881008082,0.277076087,LOCALLY_INFEASIBLE,9
2,10.0,10.0,10.0,1.0453321472523103,1.06,1.0521602869909341,1,0,3,-0.009863854342404183,0.00025562666696098656,6,0,0.42085014344188315,-0.0645212887425503,7,0.24686079367919148,18187.05783539336,0.299567746,LOCALLY_INFEASIBLE,10
1,60.0,60.0,60.0,0.9904015020536228,1.06,1.03165210186077,0,0,2,0.0003098218770190009,0.16349127565392155,0,0,3.4295633308920035,-9.203728651447927,13,0.173175414350333,18187.05783539336,0.299567746,LOCALLY_INFEASIBLE,10
2,11.0,11.0,11.0,1.0452250461340575,1.06,1.0520682981201879,1,0,3,-0.010842077701976725,0.00028124021706054346,6,0,0.4630357613019067,-0.07144039997647353,7,0.20266209528537135,18147.031868184607,0.283345463,LOCALLY_INFEASIBLE,11
1,60.0,60.0,60.0,0.9904151568086192,1.06,1.030155581860138,0,0,2,0.0003096208678959756,0.16348962920847893,0,0,3.4227870575875805,-9.203691468824706,13,0.18853449849849138,18147.031868184607,0.283345463,LOCALLY_INFEASIBLE,11
2,12.0,12.0,12.0,1.0451118965646944,1.06,1.0519701875316325,1,0,3,-0.011816951913687349,0.0003068666136716025,6,0,0.5051646639133209,-0.07844313425541806,7,0.19898677584680557,18103.533011505577,0.182023702,LOCALLY_INFEASIBLE,12
1,60.0,60.0,60.0,0.9904281803615861,1.06,1.0302279340594167,0,0,2,0.000309434243508204,0.1634880687171913,0,0,3.4154412609217655,-9.203656280263434,13,0.19354307563882467,18103.533011505577,0.182023702,LOCALLY_INFEASIBLE,12
2,13.0,13.0,13.0,1.0450055680796004,1.06,1.0518802124888598,1,0,3,-0.012790207135408883,0.00033249860521976544,6,0,0.5474512670722624,-0.08550747952921994,7,0.22053909220641862,18067.83785897083,0.184858355,LOCALLY_INFEASIBLE,13
1,60.0,60.0,60.0,0.9904382134748542,1.06,1.0302088688271505,0,0,2,0.00030929567517937705,0.1634868493669376,0,0,3.4088629347484085,-9.2036286804374,13,0.1949342134460961,18067.83785897083,0.184858355,LOCALLY_INFEASIBLE,13
2,14.0,14.0,14.0,1.0448936698073403,1.06,1.0517841094692233,1,0,3,-0.013759462463326254,0.0003581438197782453,6,0,0.5896461689994753,-0.09264236864769004,7,0.1987475223627843,18028.11311653126,0.177071423,LOCALLY_INFEASIBLE,14
1,60.0,60.0,60.0,0.9904477224738254,1.06,1.0300753290993734,0,0,2,0.00030916962908195643,0.16348571230391987,0,0,3.4016960858857073,-9.203603034276165,13,0.19709733356161557,18028.11311653126,0.177071423,LOCALLY_INFEASIBLE,14
2,15.0,15.0,15.0,1.0447869344987744,1.06,1.0516937295985396,1,0,3,-0.014726732352963397,0.000383795233904324,6,0,0.63194757986247,-0.09982717851863694,7,0.2042495379678005,17993.583376596194,0.220352385,LOCALLY_INFEASIBLE,15
1,60.0,60.0,60.0,0.9904550124449033,1.06,1.0296379266975493,0,0,2,0.00030907955372290463,0.16348483031508215,0,0,3.395038523652759,-9.203583070470785,13,0.18616229776006954,17993.583376596194,0.220352385,LOCALLY_INFEASIBLE,15
2,16.0,16.0,16.0,1.044679311976902,1.06,1.0516021266134228,1,0,3,-0.015690529089873173,0.0004094569502752464,6,0,0.6742167977930508,-0.10706336182855268,7,0.23516762766871424,17958.555376450702,0.374330014,LOCALLY_INFEASIBLE,16
1,60.0,60.0,60.0,0.9904612352638138,1.06,1.0314533325598514,0,0,2,0.0003090088091202599,0.1634840869060249,0,0,3.388252410981264,-9.203566275706248,13,0.17662150286670464,17958.555376450702,0.374330014,LOCALLY_INFEASIBLE,16
2,17.0,17.0,17.0,1.04457396433293,1.06,1.051512701004011,1,0,3,-0.016651594825557194,0.0004351265286893762,6,0,0.7165114343657277,-0.11434068928621197,7,0.20299037550162588,17925.5399177041,0.226906743,LOCALLY_INFEASIBLE,17
1,60.0,60.0,60.0,0.9904660700629411,1.06,1.0296578790953683,0,0,2,0.0003089612737752021,0.16348351382623638,0,0,3.381653132326192,-9.203553324552196,13,0.2012289123361195,17925.5399177041,0.226906743,LOCALLY_INFEASIBLE,17
2,18.0,18.0,18.0,1.044470621998851,1.06,1.0514250595684291,1,0,3,-0.017609877308005114,0.00046080394399087773,6,0,0.7588177754441993,-0.12165361246066825,7,0.19995704102383902,17894.1026912893,0.263297539,LOCALLY_INFEASIBLE,18
1,60.0,60.0,60.0,0.9904697051322282,1.06,1.0299349115220873,0,0,2,0.00030893372098042896,0.16348308843200765,0,0,3.3752120704381743,-9.203543712909676,13,0.176570088701897,17894.1026912893,0.263297539,LOCALLY_INFEASIBLE,18
2,19.0,19.0,19.0,1.0443692187586173,1.06,1.0513390658762902,1,0,3,-0.01856539042708897,0.00048648902770418237,6,0,0.8011279894912008,-0.128997040852168,7,0.19628186463164288,17864.050497480595,0.189512168,LOCALLY_INFEASIBLE,19
1,60.0,60.0,60.0,0.9904722923340381,1.06,1.029554410810353,0,0,2,0.0003089235352403061,0.16348279328350557,0,0,3.368926272445599,-9.203537043981374,13,0.19418291700873483,17864.050497480595,0.189512168,LOCALLY_INFEASIBLE,19
2,20.0,20.0,20.0,1.0442700913149283,1.06,1.0512550515596928,1,0,3,-0.019518347726808764,0.0005121812148978413,6,0,0.8434467440121388,-0.1363657842471768,7,0.22005965685956103,17835.566620309088,0.206437206,LOCALLY_INFEASIBLE,20
1,60.0,60.0,60.0,0.9904739192852342,1.06,1.0300515291723105,0,0,2,0.00030892895811886027,0.1634826174528367,0,0,3.3628349371418214,-9.203533071022987,13,0.2076781633888418,17835.566620309088,0.206437206,LOCALLY_INFEASIBLE,20
2,21.0,21.0,21.0,1.0441726708134946,1.06,1.0511723749685948,1,0,3,-0.02046859088582301,0.0005378808104592771,6,0,0.8857558264508169,-0.14375645759477462,7,0.19847582050692286,17808.13320742752,0.14531859,LOCALLY_INFEASIBLE,21
1,60.0,60.0,60.0,0.9904747537987758,1.06,1.0295430299514912,0,0,2,0.0003089472732584024,0.1634825440452953,0,0,3.3568938042726035,-9.203531431584961,13,0.20889027520309505,17808.13320742752,0.14531859,LOCALLY_INFEASIBLE,21
2,22.0,22.0,22.0,1.044080938064976,1.06,1.0510953715912312,1,0,3,-0.021418377750417585,0.0005635832342853961,6,0,0.9281723867807218,-0.15115944525739977,7,0.204753586715833,17784.878058444945,0.194178563,LOCALLY_INFEASIBLE,22
1,60.0,60.0,60.0,0.9904745475673972,1.06,1.0300904878741401,0,0,2,0.0003089808393100073,0.16348258836123603,0,0,3.3514797169208763,-9.20353241381868,13,0.19759505524073562,17784.878058444945,0.194178563,LOCALLY_INFEASIBLE,22
2,23.0,23.0,23.0,1.0439888347703434,1.06,1.051017438108118,1,0,3,-0.02236476583278756,0.0005892946138568202,6,0,0.970521246817136,-0.15858042977194978,7,0.21529718052022753,17760.96368329335,0.198029607,LOCALLY_INFEASIBLE,23
1,60.0,60.0,60.0,0.99047394151875,1.06,1.0294970071134462,0,0,2,0.00030902142227028605,0.16348269084931916,0,0,3.346039565721611,-9.203534729696608,13,0.21312944852725868,17760.96368329335,0.198029607,LOCALLY_INFEASIBLE,23
2,24.0,24.0,24.0,1.0438997449060676,1.06,1.0509422784078253,1,0,3,-0.023309765185913073,0.0006150109813016225,6,0,1.0129051574959143,-0.16601156712477186,7,0.20804904416326617,17739.078728499233,0.183166038,LOCALLY_INFEASIBLE,24
1,60.0,60.0,60.0,0.99047271142872,1.06,1.0295036366385275,0,0,2,0.0003090711809239262,0.16348286950193638,0,0,3.3408966868905177,-9.203538770684556,13,0.2143362951452343,17739.078728499233,0.183166038,LOCALLY_INFEASIBLE,24
2,25.0,25.0,25.0,1.043814066271134,1.06,1.0508703393180086,1,0,3,-0.024253983338488515,0.0006407314028573224,6,0,1.055344115216879,-0.17344972724393504,7,0.20298544365783416,17719.527340356282,0.173017662,LOCALLY_INFEASIBLE,25
1,60.0,60.0,60.0,0.9904709154382987,1.06,1.0300090787760425,0,0,2,0.00030912890673419867,0.16348311406306293,0,0,3.3360931788413266,-9.203544292555152,13,0.19658333416915677,17719.527340356282,0.173017662,LOCALLY_INFEASIBLE,25
2,26.0,26.0,26.0,1.0437290271660027,1.06,1.050798645192673,1,0,3,-0.025195828721688178,0.0006664589855942676,6,0,1.0977518553677514,-0.1808969832412697,7,0.20617385206020333,17700.20049478359,0.179319445,LOCALLY_INFEASIBLE,26
1,60.0,60.0,60.0,0.9904688106500532,1.06,1.0299642513475824,0,0,2,0.0003091914291233882,0.1634834007984538,0,0,3.331387595710595,-9.203550771383693,13,0.21506101402052052,17700.20049478359,0.179319445,LOCALLY_INFEASIBLE,26
2,27.0,27.0,27.0,1.0436450604576057,1.06,1.0507276995393888,1,0,3,-0.02613569641832126,0.0006921930621780256,6,0,1.1401445312309775,-0.18835088314939571,7,0.2034932141860532,17681.483160601747,0.159536867,LOCALLY_INFEASIBLE,27
1,60.0,60.0,60.0,0.9904663992304817,1.06,1.0302906244862262,0,0,2,0.000309258428428702,0.1634837290734025,0,0,3.3268294078928555,-9.203558202326652,13,0.21734299309180458,17681.483160601747,0.159536867,LOCALLY_INFEASIBLE,27
2,28.0,28.0,28.0,1.0435646145973752,1.06,1.0506601739033665,1,0,3,-0.02707572592441876,0.000717930036695286,6,0,1.1826155061184789,-0.19580606183824806,7,0.20083836054271226,17665.26255730837,0.174484781,LOCALLY_INFEASIBLE,28
1,60.0,60.0,60.0,0.9904635847558432,1.06,1.0301200238179613,0,0,2,0.0003093304597027585,0.16348409948293624,0,0,3.322640814074676,-9.203566562681699,13,0.21823010019149647,17665.26255730837,0.174484781,LOCALLY_INFEASIBLE,28
2,29.0,29.0,29.0,1.043486100937635,1.06,1.0505943838112093,1,0,3,-0.028015042685633762,0.000743671686113459,6,0,1.2251170029748528,-0.20326355570207696,7,0.20541422386387387,17650.36738668455,0.209461076,LOCALLY_INFEASIBLE,29
1,60.0,60.0,60.0,0.9904605049716272,1.06,1.0296492346630475,0,0,2,0.00030940582884511104,0.16348450175622414,0,0,3.3186871988522664,-9.20357564642229,13,0.21001734524394017,17650.36738668455,0.209461076,LOCALLY_INFEASIBLE,29
2,30.0,30.0,30.0,1.0434060120349686,1.06,1.050526590713059,1,0,3,-0.028950751068972706,0.0007694230138810525,6,0,1.2675193303188814,-0.21072787131712112,7,0.19252276828210968,17634.235870999488,0.17932752,LOCALLY_INFEASIBLE,30
1,60.0,60.0,60.0,0.9904573526299371,1.06,1.0302179401935427,0,0,2,0.0003094827109565972,0.16348492392459912,0,0,3.3146696806069955,-9.203585210329523,13,0.22026131500250667,17634.235870999488,0.17932752,LOCALLY_INFEASIBLE,30
2,31.0,31.0,31.0,1.0433311125339106,1.06,1.05046410091004,1,0,3,-0.029889140680416808,0.0007951736926274013,6,0,1.310091491970793,-0.21818707891162242,7,0.21461640118121433,17621.937319083758,0.205004854,LOCALLY_INFEASIBLE,31
1,60.0,60.0,60.0,0.9904538364815446,1.06,1.0316681533461571,0,0,2,0.0003095631711942295,0.16348537247140082,0,0,3.311179118263761,-9.203595317980758,13,0.19947163056353323,17621.937319083758,0.205004854,LOCALLY_INFEASIBLE,31
2,32.0,32.0,32.0,1.0432540995327604,1.06,1.0503990940605767,1,0,3,-0.030823659388791787,0.0008209347144806905,6,0,1.352550636481666,-0.22565241252123433,7,0.19657345483485233,17608.108701795885,0.18656297,LOCALLY_INFEASIBLE,32
1,60.0,60.0,60.0,0.9904503091879993,1.06,1.0303395285503318,0,0,2,0.0003096443269378704,0.16348583764751348,0,0,3.307589690618008,-9.203605847086648,13,0.22246631701078107,17608.108701795885,0.18656297,LOCALLY_INFEASIBLE,32
2,33.0,33.0,33.0,1.0431809922763742,1.06,1.0503380673066498,1,0,3,-0.03176040084477817,0.0008466963574607425,6,0,1.3951489650463407,-0.233113028273034,7,0.20265369778582418,17597.2265025994,0.188054149,LOCALLY_INFEASIBLE,33
1,60.0,60.0,60.0,0.9904465315713304,1.06,1.0297969238127465,0,0,2,0.00030972763038495874,0.16348631818163922,0,0,3.3044216284599686,-9.203616682480314,13,0.2225906213076642,17597.2265025994,0.188054149,LOCALLY_INFEASIBLE,33
2,34.0,34.0,34.0,1.0431076743320005,1.06,1.0502766313899194,1,0,3,-0.03269547084960285,0.000872465086229476,6,0,1.437722589423977,-0.24057519623328372,7,0.20657364516930887,17586.309547509692,0.218741466,LOCALLY_INFEASIBLE,34
1,60.0,60.0,60.0,0.9904426827694304,1.06,1.0300133661798117,0,0,2,0.00030981177259541137,0.16348681192323164,0,0,3.3013260453103523,-9.203627836015198,13,0.2227261747949773,17586.309547509692,0.218741466,LOCALLY_INFEASIBLE,34
2,35.0,35.0,35.0,1.0430335503353176,1.06,1.050214178736108,1,0,3,-0.0336282408644909,0.0008982419832966118,6,0,1.4802469830028746,-0.24803952937467802,7,0.19202061199493198,17574.975459607493,0.150457739,LOCALLY_INFEASIBLE,35
1,60.0,60.0,60.0,0.9904387825554787,1.06,1.0302686399391943,0,0,2,0.00030989663591558456,0.1634873147921659,0,0,3.298255033473746,-9.203639199477234,13,0.22252781903333918,17574.975459607493,0.150457739,LOCALLY_INFEASIBLE,35
2,36.0,36.0,36.0,1.0429602129967934,1.06,1.0501524420569985,1,0,3,-0.03456058533311621,0.0009240242577044297,6,0,1.5227967624336216,-0.2555029336082248,7,0.19135422578220632,17564.425551112956,0.166667798,LOCALLY_INFEASIBLE,36
1,60.0,60.0,60.0,0.9904347869331634,1.06,1.0300957995222901,0,0,2,0.0003099823185233226,0.1634878297989937,0,0,3.295348063824733,-9.203650850039427,13,0.22494100414203455,17564.425551112956,0.166667798,LOCALLY_INFEASIBLE,36
2,37.0,37.0,37.0,1.0428900707651283,1.06,1.050094022178503,1,0,3,-0.035495704657578085,0.0009498072433664004,6,0,1.5654933833802076,-0.26296079512303727,7,0.1926157979230407,17556.42948337499,0.214701646,LOCALLY_INFEASIBLE,37
1,60.0,60.0,60.0,0.990430644771776,1.06,1.0302002343600791,0,0,2,0.0003100687163944179,0.16348834831964176,0,0,3.292808082289405,-9.203662540469862,13,0.21213621665407942,17556.42948337499,0.214701646,LOCALLY_INFEASIBLE,37
2,38.0,38.0,38.0,1.0428169195060288,1.06,1.0500323055830538,1,0,3,-0.03642616708404382,0.0009756024136345492,6,0,1.6080493312199193,-0.2704236987289284,7,0.1672156337740578,17546.549173535997,0.175883267,LOCALLY_INFEASIBLE,38
1,60.0,60.0,60.0,0.9904265219140087,1.06,1.030483894989991,0,0,2,0.0003101555096973359,0.16348887993642372,0,0,3.2901155256207884,-9.203674579596383,13,0.22594535450865047,17546.549173535997,0.175883267,LOCALLY_INFEASIBLE,38
2,39.0,39.0,39.0,1.0427452492684854,1.06,1.0499721176532024,1,0,3,-0.0373576525448974,0.0010014013110193915,6,0,1.6506827116592553,-0.2778834981929469,7,0.19189547761439868,17538.054169601975,0.16221677,LOCALLY_INFEASIBLE,39
1,60.0,60.0,60.0,0.9904223081899901,1.06,1.0303278376433938,0,0,2,0.000310242757054921,0.16348941190192845,0,0,3.2876473859952933,-9.203686588202606,13,0.22711668780318095,17538.054169601975,0.16221677,LOCALLY_INFEASIBLE,39
2,40.0,40.0,40.0,1.0426760327578848,1.06,1.0499145165969417,1,0,3,-0.03829183955581307,0.0010272017000126383,6,0,1.693453532051927,-0.2853381961683176,7,0.18539689547927948,17531.664929519997,0.230315223,LOCALLY_INFEASIBLE,40
1,60.0,60.0,60.0,0.9904179957032175,1.06,1.0299754918739203,0,0,2,0.00031033020221053753,0.16348994506548106,0,0,3.2854870615881264,-9.203698604159696,13,0.2191418037817175,17531.664929519997,0.230315223,LOCALLY_INFEASIBLE,40
2,41.0,41.0,41.0,1.0426035382883603,1.06,1.0498533967707726,1,0,3,-0.03922098815270734,0.0010530151722362175,6,0,1.7360736334062927,-0.29279804372581114,7,0.19289623994771815,17523.31082674514,0.170831732,LOCALLY_INFEASIBLE,41
1,60.0,60.0,60.0,0.9904137000337583,1.06,1.0301616328613015,0,0,2,0.00031041818510390423,0.1634904898870982,0,0,3.283156021876574,-9.20371092330683,13,0.22784824282508404,17523.31082674514,0.170831732,LOCALLY_INFEASIBLE,41
2,42.0,42.0,42.0,1.0425333930521667,1.06,1.0497947902524447,1,0,3,-0.04015309071850994,0.0010788301448025287,6,0,1.7788389862229699,-0.3002525809707196,7,0.19335016456091078,17517.04337650405,0.185358781,LOCALLY_INFEASIBLE,42
1,60.0,60.0,60.0,0.9904093182891562,1.06,1.0305370429819745,0,0,2,0.00031050621459892576,0.16349103348007787,0,0,3.281125017711832,-9.2037231888156,13,0.2287337651746169,17517.04337650405,0.185358781,LOCALLY_INFEASIBLE,42
2,43.0,43.0,43.0,1.0424606893755815,1.06,1.0497334697944727,1,0,3,-0.04108110325108634,0.0011046570331104087,6,0,1.8214920079606918,-0.30771090273868135,7,0.1765511128524716,17509.387762356557,0.209504655,LOCALLY_INFEASIBLE,43
1,60.0,60.0,60.0,0.9904049295179381,1.06,1.030384635727652,0,0,2,0.0003105948669872901,0.16349159000535238,0,0,3.278986504580094,-9.203735793664787,13,0.2288977457013115,17509.387762356557,0.209504655,LOCALLY_INFEASIBLE,43
2,44.0,44.0,44.0,1.0423902139219956,1.06,1.049674564380874,1,0,3,-0.042012350628599975,0.001130485425513873,6,0,1.8642985143261992,-0.3151639144728374,7,0.18184107983874293,17503.777309446523,0.184997804,LOCALLY_INFEASIBLE,44
1,60.0,60.0,60.0,0.9904004673993909,1.06,1.0303176310159743,0,0,2,0.0003106834198614832,0.1634921394996745,0,0,3.2771366928997976,-9.203748187138466,13,0.2296081838895321,17503.777309446523,0.184997804,LOCALLY_INFEASIBLE,44
2,45.0,45.0,45.0,1.0423207180155785,1.06,1.049616757487835,1,0,3,-0.042945265049841475,0.0011563178177979808,6,0,1.9071998287292018,-0.3226137446951894,7,0.20542471088263975,17499.34444772143,0.225722615,LOCALLY_INFEASIBLE,45
1,60.0,60.0,60.0,0.9903959513987883,1.06,1.0309071409411277,0,0,2,0.00031077198953733884,0.16349268786046894,0,0,3.2754734029783004,-9.203760542844577,13,0.15035061654915308,17499.34444772143,0.225722615,LOCALLY_INFEASIBLE,45
2,46.0,46.0,46.0,1.0422469634818445,1.06,1.0495544620699704,1,0,3,-0.04387133392656599,0.0011821664380246028,6,0,1.9498950320161326,-0.330070742362321,7,0.18286319154560426,17492.39023506722,0.160830944,LOCALLY_INFEASIBLE,46
1,60.0,60.0,60.0,0.9903914455097867,1.06,1.0303522070677824,0,0,2,0.00031086162048799687,0.16349325407626736,0,0,3.2735622208504704,-9.203773357087938,13,0.2301625746510637,17492.39023506722,0.160830944,LOCALLY_INFEASIBLE,46
2,47.0,47.0,47.0,1.0421752322993152,1.06,1.0494944073528139,1,0,3,-0.04480093593659261,0.0012080167340995547,6,0,1.9927525820193421,-0.3375224921400665,7,0.18530169945703795,17487.3991184795,0.159457663,LOCALLY_INFEASIBLE,47
1,60.0,60.0,60.0,0.990386875057541,1.06,1.030290004892474,0,0,2,0.0003109510658447553,0.16349381417989844,0,0,3.2719242699748516,-9.203785998363278,13,0.22833881684727286,17487.3991184795,0.159457663,LOCALLY_INFEASIBLE,47
2,48.0,48.0,48.0,1.040699446066438,1.058615279786683,1.0480392141557426,1,0,3,-0.045602882603433814,0.0012371872953019676,6,0,2.040979177032862,-0.3459120967524234,7,0.1860248249297459,17482.660428590476,0.183027934,LOCALLY_INFEASIBLE,48
1,60.0,60.0,60.0,0.9903837545061942,1.06,1.0303504998330961,0,0,2,0.00031101434297140483,0.1634942113513912,0,0,3.270327514878082,-9.203794962177934,13,0.23109201563468212,17482.660428590476,0.183027934,LOCALLY_INFEASIBLE,48
2,49.0,49.0,49.0,1.0342345373802615,1.0523088139194874,1.0416266983370235,1,0,3,-0.04593994268691008,0.0012787000122163224,6,0,2.109155454328559,-0.35779762781159286,7,0.19219307201076377,17478.508176945044,0.204099672,LOCALLY_INFEASIBLE,49
1,60.0,60.0,60.0,0.9903859847195322,1.06,1.0302308808740968,0,0,2,0.0003109817804038909,0.1634940058022513,0,0,3.268731067211342,-9.20379030084577,13,0.23144037196730943,17478.508176945044,0.204099672,LOCALLY_INFEASIBLE,49
2,50.0,50.0,50.0,1.0279541201334876,1.0461849419815556,1.035397935803219,1,0,3,-0.04627309793133131,0.0013206850822857896,6,0,2.178106392412555,-0.3698196938962779,7,0.19625959328720013,17474.65431250824,0.264912211,LOCALLY_INFEASIBLE,50
1,60.0,60.0,60.0,0.990388151727602,1.06,1.0300855408746852,0,0,2,0.00031094995901970526,0.16349380882339867,0,0,3.267213029745577,-9.203785853433844,13,0.21880428603265878,17474.65431250824,0.264912211,LOCALLY_INFEASIBLE,50
2,51.0,51.0,51.0,1.0218438548019046,1.0402308980871156,1.0293385393737946,1,0,3,-0.046599269238273684,0.0013631517554477685,6,0,2.247743946649265,-0.3819829698923165,7,0.19319993352804538,17470.077142361435,0.24117073,LOCALLY_INFEASIBLE,51
1,60.0,60.0,60.0,0.990390269676674,1.06,1.0300548181899618,0,0,2,0.00031091921412008255,0.16349361978140373,0,0,3.2656497621951406,-9.203781585163506,13,0.2048634018517878,17470.077142361435,0.24117073,LOCALLY_INFEASIBLE,51
2,52.0,52.0,52.0,1.0158952393155842,1.0344385282539736,1.0234400167106656,1,0,3,-0.04691775120251938,0.0014060970192156918,6,0,2.318035452997898,-0.3942869126458586,7,0.1872081055129828,17464.588431328186,0.163433803,LOCALLY_INFEASIBLE,52
1,60.0,60.0,60.0,0.990392340526097,1.06,1.0304008599385535,0,0,2,0.00031088963902426055,0.16349344270555516,0,0,3.2640181815135554,-9.203777605463696,13,0.23294642961185705,17464.588431328186,0.163433803,LOCALLY_INFEASIBLE,52
2,53.0,53.0,53.0,1.0101126184698699,1.0288094647190664,1.017706860690909,1,0,3,-0.04723478610918612,0.0014494825546301927,6,0,2.389110085510515,-0.406716853601886,7,0.17896701167353798,17460.01935372988,0.164849767,LOCALLY_INFEASIBLE,53
1,60.0,60.0,60.0,0.9903943428742026,1.06,1.0304327849525516,0,0,2,0.00031086057095282456,0.16349326824432506,0,0,3.2625310120377993,-9.203773681922744,13,0.23303365832498213,17460.01935372988,0.164849767,LOCALLY_INFEASIBLE,53
2,54.0,54.0,54.0,1.0044857133634013,1.023329178679252,1.0121289945223653,1,0,3,-0.0475585954772357,0.0014933096258310467,6,1,2.461180672394963,-0.41926721840028186,7,0.1931971149357815,17458.889111596734,0.264701916,LOCALLY_INFEASIBLE,54
1,60.0,60.0,60.0,0.9903974863986084,1.06,1.0302175460301903,0,0,2,0.00031080903987312433,0.16349294347643464,0,0,3.2614804385877587,-9.203766314785911,13,0.21225087616817576,17458.889111596734,0.264701916,LOCALLY_INFEASIBLE,54
