subnet,f,fmin,fmax,min_v,max_v,avg_v,ngen_Qll,ngen_Qul,ngen,minQloss,maxQloss,n_negQloss,n_s_bound,max_ang_diff,min_ang_diff,nbranch,total_loss,cost,time_s,status,network
1,60.0,60.0,60.0,0.9635305837593287,1.06,1.013175509574671,0,0,2,0.0010556197514804686,0.17364729991433453,0,0,6.629129867577552,-9.888145569946152,13,0.07930238968270212,17034.43228295755,0.296216923,LOCALLY_INFEASIBLE,16
2,17.0,17.0,17.0,1.0392446769134065,1.06,1.0517298455902886,0,1,3,-0.016396710509972767,0.0004303206633380352,6,0,0.9338834732594665,-0.17812833608745693,7,0.01393296866116385,17012.02515220334,0.278677744,LOCALLY_INFEASIBLE,17
1,60.0,60.0,60.0,0.9635627258957434,1.06,1.0131339549741354,0,0,2,0.0010545672711658421,0.17377391390404023,0,0,6.625130898980378,-9.903116503323584,13,0.07921678393857923,17012.02515220334,0.278677744,LOCALLY_INFEASIBLE,17
2,18.0,18.0,18.0,1.039021130966315,1.06,1.0516353163933996,0,1,3,-0.017345617412097655,0.00045561346011024906,6,0,0.9882559130032003,-0.21027649224407938,7,0.013925316387672401,16990.863748083546,0.346241558,LOCALLY_INFEASIBLE,18
1,60.0,60.0,60.0,0.9635944737506232,1.06,1.0130850028474694,0,0,2,0.0010535289184183429,0.17376419450735137,0,0,6.621184273122753,-9.902524816470786,13,0.07913234317456769,16990.863748083546,0.346241558,LOCALLY_INFEASIBLE,18
2,19.0,19.0,19.0,1.03880121509741,1.06,1.051541890100972,0,1,3,-0.01829246331026599,0.00048090413733942183,6,0,1.0426570024873563,-0.24218973233174393,7,0.013920332735161717,16970.94341697738,0.360730572,LOCALLY_INFEASIBLE,19
1,60.0,60.0,60.0,0.9636255190066699,1.06,1.0129566581824614,0,0,2,0.0010525148149304266,0.17426955806079505,0,0,6.617328612255074,-9.949060266334016,13,0.07904989053500744,16970.94341697738,0.360730572,LOCALLY_INFEASIBLE,19
2,20.0,20.0,20.0,1.0385848703395337,1.06,1.0514496875157655,0,1,3,-0.019237363951065276,0.0005061923612520169,6,0,1.0970884930557037,-0.2738830676353738,7,0.013917618483143185,16952.24021835001,0.361273141,LOCALLY_INFEASIBLE,20
1,60.0,60.0,60.0,0.9636555579971512,1.06,1.013268316657404,0,0,2,0.0010515327796722744,0.17355604129131083,0,0,6.613592196518329,-9.879100255997946,13,0.07897004325575248,16952.24021835001,0.361273141,LOCALLY_INFEASIBLE,20
2,21.0,21.0,21.0,1.0383720734585824,1.06,1.0513587882582218,0,1,3,-0.020180439713408937,0.0005314778302751288,6,0,1.1515567601899546,-0.3053768522185837,7,0.013916802932349912,16934.715377500936,0.312270564,LOCALLY_INFEASIBLE,21
1,60.0,60.0,60.0,0.9636844855075449,1.06,1.013282656467881,0,0,2,0.0010505883545272791,0.17358578878552758,0,0,6.609997948179548,-9.883443734946423,13,0.07889326949993353,16934.715377500936,0.312270564,LOCALLY_INFEASIBLE,21
2,22.0,22.0,22.0,1.0381626891951292,1.06,1.0512692074170835,0,1,3,-0.021121812529599188,0.0005567602934661853,6,0,1.2060644614045515,-0.33668814099536243,7,0.013917569998881538,16918.320676634838,0.335126693,LOCALLY_INFEASIBLE,22
1,60.0,60.0,60.0,0.963712150603261,1.06,1.0132707096613358,0,0,2,0.001049685578515355,0.17353578336043923,0,0,6.606560784662512,-9.877631729557862,13,0.07881988939735095,16918.320676634838,0.335126693,LOCALLY_INFEASIBLE,22
2,23.0,23.0,23.0,1.0379565407612963,1.06,1.0511809195800665,0,1,3,-0.022061601921658847,0.0005820395488246588,6,0,1.2606135432593457,-0.3678332459043074,7,0.013919645729990104,16903.00167579191,0.241084811,LOCALLY_INFEASIBLE,23
1,60.0,60.0,60.0,0.9637385091752853,1.06,1.01330264076363,0,0,2,0.0010488268717648828,0.17363489795246687,0,0,6.603290922608319,-9.89030655027646,13,0.07875010752164335,16903.00167579191,0.241084811,LOCALLY_INFEASIBLE,23
2,24.0,24.0,24.0,1.0377534405649447,1.06,1.051093872687975,0,1,3,-0.022999922355506353,0.0006073154421145088,6,0,1.3152060678040087,-0.39882827357202416,7,0.013922792237398326,16888.700368451307,0.280513604,LOCALLY_INFEASIBLE,24
1,60.0,60.0,60.0,0.9637634517143807,1.06,1.0132645804821345,0,0,2,0.0010480138425626767,0.173779654771863,0,0,6.600193207391031,-9.906444350813885,13,0.07868403710231185,16888.700368451307,0.280513604,LOCALLY_INFEASIBLE,24
2,25.0,25.0,25.0,1.037553165560299,1.06,1.0510079883015393,0,1,3,-0.023936881944411917,0.0006325878686779529,6,0,1.3698428594863217,-0.42968759665338496,7,0.013926808585916703,16875.357395872372,0.350071622,LOCALLY_INFEASIBLE,25
1,60.0,60.0,60.0,0.9637870051359059,1.06,1.0133434167027378,0,0,2,0.0010472468157030506,0.17370473217992913,0,0,6.597270043907641,-9.89888597124951,13,0.07862171432719331,16875.357395872372,0.350071622,LOCALLY_INFEASIBLE,25
2,26.0,26.0,26.0,1.0373555025698742,1.06,1.0509231764898903,0,1,3,-0.024872581073137404,0.0006578567681302105,6,0,1.4245251057823176,-0.46042529965975487,7,0.01393152178192665,16862.913420381923,0.397334713,LOCALLY_INFEASIBLE,26
1,60.0,60.0,60.0,0.9638091565937995,1.06,1.013377537607911,0,0,2,0.0010465256202632758,0.17352698466809388,0,0,6.594520545270571,-9.87846992172133,13,0.07856311969737693,16862.913420381923,0.397334713,LOCALLY_INFEASIBLE,26
2,27.0,27.0,27.0,1.0371602199847094,1.06,1.0508393333318786,0,1,3,-0.025807112246191213,0.0006831221244395502,6,0,1.4792530945408517,-0.4910538490758111,7,0.013936787479712442,16851.310361219297,0.413560234,LOCALLY_INFEASIBLE,27
1,60.0,60.0,60.0,0.9638299504390382,1.06,1.0133439515460079,0,0,2,0.001045849389055695,0.17369992658099478,0,0,6.591942060972306,-9.898987392330287,13,0.0785081872323731,16851.310361219297,0.413560234,LOCALLY_INFEASIBLE,27
2,28.0,28.0,28.0,1.0369671408646108,1.06,1.0507563603508374,0,1,3,-0.026740559244086012,0.0007083839559554606,6,0,1.534028696093578,-0.5215865146350567,7,0.013942478252904109,16840.491924506045,0.160121395,LOCALLY_INFEASIBLE,28
1,60.0,60.0,60.0,0.9638494065207106,1.06,1.013341612579326,0,0,2,0.0010452170338448837,0.17353784527225985,0,0,6.58953028738724,-9.880624946079733,13,0.07845682425530733,16840.491924506045,0.160121395,LOCALLY_INFEASIBLE,28
2,29.0,29.0,29.0,1.0367759615008383,1.06,1.050674126351876,0,1,3,-0.02767299917661456,0.0007336423317526874,6,0,1.588849104003582,-0.552031124000911,7,0.013948501957260745,16830.404722321364,0.285227027,LOCALLY_INFEASIBLE,29
1,60.0,60.0,60.0,0.9638675370819488,1.06,1.0133247926475812,0,0,2,0.00104462704846968,0.17361986232765467,0,0,6.587278789532578,-9.890703237256139,13,0.07840889845236648,16830.404722321364,0.285227027,LOCALLY_INFEASIBLE,29
2,30.0,30.0,30.0,1.0365865745556961,1.06,1.050592541626402,0,1,3,-0.02860449945224859,0.0007588973338369109,6,0,1.6437176969919745,-0.5824008870860627,7,0.013954761887621597,16820.997543476784,0.30031788,LOCALLY_INFEASIBLE,30
1,60.0,60.0,60.0,0.9638844897378105,1.06,1.012500908694712,0,0,2,0.0010440775708025307,0.17420042887110462,0,0,6.5851829062112985,-9.945236551614698,13,0.07836428353454394,16820.997543476784,0.30031788,LOCALLY_INFEASIBLE,30
2,31.0,31.0,31.0,1.0363986912176537,1.06,1.0505114749176296,0,1,3,-0.029535122165667768,0.0007841490953402752,6,0,1.6986315456687482,-0.612701956555143,7,0.013961197270207809,16812.222716413373,0.257122555,LOCALLY_INFEASIBLE,31
1,60.0,60.0,60.0,0.9639001908559629,1.06,1.0129358800555865,0,0,2,0.001043567067738243,0.1746064063126877,0,0,6.583233865196978,-9.975162277185625,13,0.07832282077940259,16812.222716413373,0.257122555,LOCALLY_INFEASIBLE,31
2,32.0,32.0,32.0,1.036212141710494,1.06,1.0504308217554215,0,1,3,-0.030464921465797948,0.0008093977646643769,6,0,1.75359121185587,-0.6429432389986092,7,0.013967747484236945,16804.035236904514,0.292919766,LOCALLY_INFEASIBLE,32
1,60.0,60.0,60.0,0.9639147652080109,1.06,1.0134132649828098,0,0,2,0.0010430934642673472,0.17382712710446122,0,0,6.581425411819109,-9.91298292077633,13,0.07828435845247199,16804.035236904514,0.292919766,LOCALLY_INFEASIBLE,32
2,33.0,33.0,33.0,1.0360267750315089,1.06,1.0503504828629882,0,1,3,-0.03139394513870744,0.0008346435133633756,6,0,1.8085973545134542,-0.6731330524980602,7,0.013974361841966043,16796.393076508015,0.331361437,LOCALLY_INFEASIBLE,33
1,60.0,60.0,60.0,0.96392827288154,1.06,1.013352141896175,0,0,2,0.001042654870354533,0.1737404113843349,0,0,6.579750486516342,-9.904555746184348,13,0.0782487433387176,16796.393076508015,0.331361437,LOCALLY_INFEASIBLE,33
2,34.0,34.0,34.0,1.0358729101110926,1.06,1.050295588572227,0,0,3,-0.032330936531749635,0.0008598347988722499,6,0,1.8634794517886561,-0.7031794175270436,7,0.013975648424017204,16789.68179950805,0.174445713,LOCALLY_INFEASIBLE,34
1,60.0,60.0,60.0,0.9639410724476335,1.06,1.0129025584689897,0,0,2,0.0010422401720737698,0.17469185014994365,0,0,6.57816714296433,-9.981043303571239,13,0.07821507731981282,16789.68179950805,0.174445713,LOCALLY_INFEASIBLE,34
2,35.0,35.0,35.0,1.0357729643903557,1.06,1.050282595377667,0,0,3,-0.03328137922652498,0.0008849336645084527,6,0,1.9182175041676923,-0.7331194239702098,7,0.013968378564674727,16784.06926867,0.357948466,LOCALLY_INFEASIBLE,35
1,60.0,60.0,60.0,0.9639533009496138,1.06,1.013608650301449,0,0,2,0.0010418427978616833,0.17330861475121945,0,0,6.576648677523559,-9.850492508453708,13,0.07818280833665578,16784.06926867,0.357948466,LOCALLY_INFEASIBLE,35
2,36.0,36.0,36.0,1.035676179014069,1.06,1.0502715234397084,0,0,3,-0.03423187047103411,0.0009100183931382011,6,0,1.9729783360774678,-0.7630163030280854,7,0.013961347369480376,16778.852682376528,0.278084688,LOCALLY_INFEASIBLE,36
1,60.0,60.0,60.0,0.9639648349767702,1.06,1.013415070483922,0,0,2,0.0010414691271144634,0.17399797914194642,0,0,6.575221367558367,-9.929051803368596,13,0.0781524747370188,16778.852682376528,0.278084688,LOCALLY_INFEASIBLE,36
2,37.0,37.0,37.0,1.0355822699107444,1.06,1.0502621676109094,0,0,3,-0.035182412174416075,0.0009350891830022801,6,0,2.027761365900924,-0.7928745963131338,7,0.013954526643033857,16774.004188284973,0.272182831,LOCALLY_INFEASIBLE,37
1,60.0,60.0,60.0,0.9639756626990341,1.06,1.0134081988821002,0,0,2,0.0010411176259868097,0.173702839652768,0,0,6.57387790860039,-9.90131157501895,13,0.07812393529576664,16774.004188284973,0.272182831,LOCALLY_INFEASIBLE,37
2,38.0,38.0,38.0,1.0354910013305914,1.06,1.0502543440770196,0,0,3,-0.03613300608156035,0.0009601462451765685,6,0,2.0825666602783355,-0.8226990306566371,7,0.013947889255567864,16769.49789449792,0.171381915,LOCALLY_INFEASIBLE,38
1,60.0,60.0,60.0,0.963985898185763,1.06,1.0139944304207107,0,0,2,0.0010407865219066825,0.17307414445355773,0,0,6.572613081854729,-9.744818761232679,13,0.07809706263741333,16769.49789449792,0.171381915,LOCALLY_INFEASIBLE,38
2,39.0,39.0,39.0,1.0354020837961135,1.06,1.0502478652399723,0,0,3,-0.03708365381841795,0.0009851898191994557,6,0,2.1373925749514404,-0.8524921518116916,7,0.013941417942126388,16765.309904923248,0.336369354,LOCALLY_INFEASIBLE,39
1,60.0,60.0,60.0,0.9639955021428527,1.06,1.0133735346622377,0,0,2,0.0010404745712278036,0.17371878800834517,0,0,6.571420206709909,-9.903214138083204,13,0.07807173394978303,16765.309904923248,0.336369354,LOCALLY_INFEASIBLE,39
2,40.0,40.0,40.0,1.0353153666149948,1.06,1.0502425858553135,0,0,3,-0.038034356873277164,0.0010102201343617778,6,0,2.192240240456628,-0.8822589506894183,7,0.013935087332726082,16761.417925801506,0.220765723,LOCALLY_INFEASIBLE,40
1,60.0,60.0,60.0,0.964004608988736,1.06,1.0130590029691604,0,0,2,0.0010401802056455084,0.1740251188272058,0,0,6.570295507830081,-9.931707164891106,13,0.07804784593394785,16761.417925801506,0.220765723,LOCALLY_INFEASIBLE,40
2,41.0,41.0,41.0,1.0352305816515588,1.06,1.0502383406050657,0,0,3,-0.038985116666869365,0.0010352374550188226,6,0,2.247107757761799,-0.9120009584061953,7,0.013928886476920296,16757.801503374598,0.280189174,LOCALLY_INFEASIBLE,41
1,60.0,60.0,60.0,0.964013160944443,1.06,1.0133680819421982,0,0,2,0.0010399024364221518,0.17379571518012318,0,0,6.569232997910398,-9.911063858052621,13,0.07802529352617635,16757.801503374598,0.280189174,LOCALLY_INFEASIBLE,41
2,42.0,42.0,42.0,1.0351476069509844,1.06,1.0502350072418423,0,0,3,-0.03993593451650919,0.0010602420286634773,6,0,2.3019960947869085,-0.9417223263600558,7,0.013922795206133529,16754.441560631974,0.273560663,LOCALLY_INFEASIBLE,42
1,60.0,60.0,60.0,0.96402127389932,1.06,1.0134229052536812,0,0,2,0.0010396399345462405,0.17385617235507594,0,0,6.56822952382855,-9.916874386832193,13,0.07800398975087813,16754.441560631974,0.273560663,LOCALLY_INFEASIBLE,42
2,43.0,43.0,43.0,1.0350662341352819,1.06,1.0502324500178066,0,0,3,-0.04088681169356774,0.0010852341282161504,6,0,2.356904045497189,-0.9714246789164094,7,0.013916803945339062,16751.320579585965,0.667602427,LOCALLY_INFEASIBLE,43
1,60.0,60.0,60.0,0.964028925684093,1.06,1.013497881188481,0,0,2,0.001039391799180941,0.17344419834233032,0,0,6.567280397944587,-9.872276880415988,13,0.07798384743450817,16751.320579585965,0.667602427,LOCALLY_INFEASIBLE,43
2,44.0,44.0,44.0,1.034986342683004,1.06,1.0502305611359333,0,0,3,-0.04183774940309186,0.0011102140168909591,6,0,2.4118319586590786,-1.0011109784864995,7,0.01391089855236681,16748.422286329358,0.248926794,LOCALLY_INFEASIBLE,44
1,60.0,60.0,60.0,0.9640361993137097,1.06,1.013206861501003,0,0,2,0.0010391569354799128,0.17444631100633673,0,0,6.566382704410566,-9.964499571455864,13,0.07796479144167935,16748.422286329358,0.248926794,LOCALLY_INFEASIBLE,44
2,45.0,45.0,45.0,1.03490771658096,1.06,1.050229216298226,0,0,3,-0.04278874882429695,0.001135181982659661,6,0,2.466778056240704,-1.0307817465359712,7,0.013905075066747596,16745.731747906262,0.294276679,LOCALLY_INFEASIBLE,45
1,60.0,60.0,60.0,0.9640430476287802,1.06,1.0134327052809275,0,0,2,0.00103893464134069,0.17368381864519117,0,0,6.565532030410098,-9.900238527465245,13,0.07794674546738192,16745.731747906262,0.294276679,LOCALLY_INFEASIBLE,45
2,46.0,46.0,46.0,1.0348302992543308,1.06,1.0502283352836659,0,0,3,-0.043739811077417146,0.0011601382865171206,6,0,2.5217434748557856,-1.0604403061397054,7,0.013899318930969101,16743.235017661107,0.288126837,LOCALLY_INFEASIBLE,46
1,60.0,60.0,60.0,0.9640495585504253,1.06,1.0134744442449615,0,0,2,0.0010387239651368407,0.17362083048163576,0,0,6.564726238969791,-9.89363441037708,13,0.07792964862501399,16743.235017661107,0.288126837,LOCALLY_INFEASIBLE,46
2,47.0,47.0,47.0,1.0347539323438628,1.06,1.0502278189915502,0,0,3,-0.04469093727138666,0.0011850832134063516,6,0,2.576727177889929,-1.0900875313331924,7,0.013893625677089419,16740.919308790926,0.278968375,LOCALLY_INFEASIBLE,47
1,60.0,60.0,60.0,0.964055727533649,1.06,1.0134276557216058,0,0,2,0.0010385242171947586,0.1738532838128653,0,0,6.563962051139342,-9.91695918610307,13,0.07791343766917862,16740.919308790926,0.278968375,LOCALLY_INFEASIBLE,47
2,48.0,48.0,48.0,1.034678508927925,1.06,1.0502275856701377,0,0,3,-0.04564212848354644,0.0012100170407199073,6,0,2.631728953804786,-1.119724973099037,7,0.01388798849721272,16738.77275945965,0.521153341,LOCALLY_INFEASIBLE,48
1,60.0,60.0,60.0,0.9640615970618136,1.06,1.0135589980593922,0,0,2,0.0010383346430195503,0.17343433680370904,0,0,6.563237080949854,-9.871673313729316,13,0.07789805670487358,16738.77275945965,0.521153341,LOCALLY_INFEASIBLE,48
2,49.0,49.0,49.0,1.0346039315565843,1.06,1.05022756044229,0,0,3,-0.04659338576463962,0.0012349400461481308,6,0,2.686748609769063,-1.1493540406994531,7,0.013882401427637359,16736.784398325093,0.427073443,LOCALLY_INFEASIBLE,49
1,60.0,60.0,60.0,0.9640671601041373,1.06,1.013467913358146,0,0,2,0.0010381546891674524,0.17381075990627334,0,0,6.562548610468504,-9.913100430624747,13,0.07788345403465961,16736.784398325093,0.427073443,LOCALLY_INFEASIBLE,49
2,50.0,50.0,50.0,1.0345301048025441,1.06,1.0502276730176021,0,0,3,-0.04754471011640411,0.0012598525090370405,6,0,2.741785864747777,-1.1789759036721554,7,0.013876859715630019,16734.94407883621,0.350142353,LOCALLY_INFEASIBLE,50
1,60.0,60.0,60.0,0.9640724490301649,1.06,1.0133194625119646,0,0,2,0.001037983717977934,0.17356266773929344,0,0,6.561894532249126,-9.887510695680948,13,0.0778695814319888,16734.94407883621,0.350142353,LOCALLY_INFEASIBLE,50
2,51.0,51.0,51.0,1.0344569561494743,1.059999999545623,1.0502278610699527,0,0,3,-0.04849610229080771,0.0012847547101806356,6,0,2.796840762090693,-1.2085919308594903,7,0.013871358071849527,16733.242396754216,0.665632819,LOCALLY_INFEASIBLE,51
1,60.0,60.0,60.0,0.9640775560894388,1.06,1.0133090641884566,0,0,2,0.0010378209547103293,0.17349008991639406,0,0,6.561273625779386,-9.879039685920826,13,0.07785639512246674,16733.242396754216,0.665632819,LOCALLY_INFEASIBLE,51
2,52.0,52.0,52.0,1.033775043206885,1.059407349376484,1.0496289515396164,0,0,3,-0.049387948606666995,0.0013111252534564466,6,0,2.855229982225476,-1.2396183806760006,7,0.013882366145328062,16731.788519197056,0.214824404,LOCALLY_INFEASIBLE,52
1,60.0,60.0,60.0,0.9640825261594508,1.06,1.0135191398899794,0,0,2,0.0010376573726693403,0.1735520156232276,0,0,6.560645407566582,-9.886457024662851,13,0.07784309708667463,16731.788519197056,0.214824404,LOCALLY_INFEASIBLE,52
2,53.0,53.0,53.0,1.0281101462503464,1.053903651873679,1.0440808079048367,0,0,3,-0.049775420109073126,0.00135012988926142,6,0,2.943145913876145,-1.283974731704344,7,0.014026663688770521,16731.390776694807,0.748343615,LOCALLY_INFEASIBLE,53
1,60.0,60.0,60.0,0.9640883899357693,1.06,1.01310645174776,0,0,2,0.0010374681140263519,0.173651874546406,0,0,6.559921393691825,-9.897515995880525,13,0.07782774368907712,16731.390776694807,0.748343615,LOCALLY_INFEASIBLE,53
2,54.0,54.0,54.0,1.0238758249026518,1.0497582793013114,1.0399135445554457,0,0,3,-0.050284911922379216,0.0013862400453326928,6,0,3.0251784093705942,-1.3262279716894247,7,0.014132364204391151,16730.814674865578,0.249397487,LOCALLY_INFEASIBLE,54
1,60.0,60.0,60.0,0.9640926534641057,1.06,1.0134852672676244,0,0,2,0.0010373301247017085,0.17376065810421232,0,0,6.559393164293082,-9.908575768800972,13,0.07781654627822164,16730.814674865578,0.249397487,LOCALLY_INFEASIBLE,54
2,55.0,55.0,55.0,1.019762151355695,1.045730768587458,1.0358649890716625,0,0,3,-0.05079237500449588,0.00142254629505989,6,0,3.1076943123150573,-1.3687470228449166,7,0.014236339667621903,16730.32360429204,0.377383068,LOCALLY_INFEASIBLE,55
